,code,trade_year,trade_month,buildfinyear,houseage,buildstyle,area,pricettl,priceper,rooms,manage_y1n0
37217,241,106,7,104,2,3,165.57999999999998,19850000,130919.0,3,1
37218,247,106,7,104,2,3,502.9,49900000,114389.0,6,1
37219,247,106,6,82,24,2,85.47,9600000,112320.0,3,1
37220,247,106,7,77,29,1,114.04,8600000,75412.0,3,0
37221,241,106,6,104,2,3,167.44,23200000,158344.0,3,1
37222,241,106,7,104,2,3,156.31,20100000,134975.0,3,1
37223,235,106,7,69,37,1,90.37,8960000,99148.0,3,0
37224,234,106,6,71,35,1,96.77,9900000,102304.0,3,0
37225,235,106,7,87,19,5,55.370000000000005,7200000,130034.0,1,1
37226,234,106,7,62,44,1,74.7,7900000,105756.0,3,0
37227,235,106,7,82,24,3,82.13,9630000,117253.0,2,1
37228,235,106,7,83,23,2,109.69,13800000,125809.0,3,1
37231,235,106,2,68,38,1,74.54,5000000,67078.0,3,0
37232,234,106,7,74,32,1,93.5,8800000,94118.0,3,0
37233,235,106,6,70,36,1,113.25,10000000,88300.0,4,0
37234,235,106,6,86,20,5,38.94,6050000,155367.0,1,1
37236,234,106,7,69,37,1,79.31,12300000,155088.0,6,0
37239,239,106,6,93,13,3,115.28,7800000,67661.0,3,1
37240,239,106,6,50,56,6,140.3,8200000,58446.0,5,0
37265,238,106,7,89,17,2,85.64,4700000,54881.0,2,1
37268,220,106,7,63,43,1,87.04,11280000,129596.0,3,0
37269,220,106,6,67,39,1,79.8,8450000,105890.0,3,0
37270,231,106,4,88,18,2,68.59,12300000,179326.0,2,0
37271,231,106,5,66,40,1,97.63,11000000,112670.0,2,0
37273,242,106,6,81,25,5,37.42,3700000,98878.0,1,1
37275,243,106,7,94,12,3,93.83,7800000,83129.0,2,1
37276,251,106,6,101,5,3,172.45,13600000,86298.0,3,1
37277,251,103,8,105,-2,3,145.24,10080000,82597.0,2,1
37280,241,106,6,97,9,3,75.28999999999999,9550000,126843.0,2,1
37281,239,106,7,93,13,3,70.23,5000000,71195.0,1,1
37282,237,106,6,95,11,3,164.29,12200000,74259.0,3,1
37283,235,106,6,79,27,1,104.12,12000000,115252.0,3,0
37285,220,106,4,81,25,3,224.59,4367410,19447.0,3,1
37286,220,106,5,50,56,1,91.76,8350000,90998.0,3,0
37287,220,106,7,88,18,2,50.25,1700000,33831.0,3,1
37292,231,106,7,69,37,1,137.32,16600000,120886.0,4,0
37300,235,106,7,70,36,1,54.1,5060000,93530.0,2,0
37302,247,106,6,75,31,1,48.51,4400000,90703.0,3,0
37304,239,106,5,50,56,6,104.3,5000000,47939.0,3,0
37305,224,106,7,87,19,1,69.95,800000,11437.0,3,1
37306,241,106,7,72,34,1,73.83,3500000,47406.0,3,0
37308,251,106,7,81,25,3,130.37,12000000,92046.0,3,1
37310,251,106,6,85,21,3,146.5,7600000,51877.0,3,1
37311,221,106,7,71,35,1,25.31,3166666,125115.0,1,0
37312,221,106,7,71,35,1,12.66,1583333,125066.0,1,0
37316,242,106,7,65,41,1,77.28,6850000,88639.0,3,0
37317,236,106,6,83,23,2,61.53,8080000,131318.0,2,1
37318,236,106,6,83,23,2,35.58,4000000,112423.0,1,0
37319,220,106,7,64,42,1,71.76,6880000,95875.0,2,0
37320,220,106,7,96,10,3,172.94,27200000,157280.0,4,1
37322,234,106,6,59,47,1,83.88,7500000,89413.0,4,0
37323,235,106,7,94,12,3,121.95,10880000,90698.0,3,1
37326,238,106,7,96,10,3,103.75999999999999,8750000,87452.0,2,1
37327,241,106,6,84,22,2,98.32000000000001,12500000,127136.0,3,1
37328,241,106,5,89,17,3,128.92000000000002,13500000,123714.0,3,1
37329,241,106,6,102,4,3,81.41,10320000,126766.0,2,1
37331,235,106,6,88,18,5,44.29,6350000,143373.0,1,1
37332,235,106,2,78,28,2,157.88,22500000,142513.0,5,1
37334,234,106,7,96,10,2,70.64,10500000,148641.0,2,1
37335,251,106,7,86,20,2,90.54,4150000,45836.0,3,1
37336,251,106,7,72,34,3,110.7,7500000,67751.0,3,1
37337,251,106,7,101,5,3,142.94,7000000,50536.0,3,1
37338,221,106,7,80,26,1,247.73000000000002,18620000,75162.0,4,1
37340,242,106,6,85,21,3,93.68,9900000,105679.0,3,1
37341,242,106,7,88,18,3,130.82999999999998,13800000,105480.0,3,1
37344,242,106,6,97,9,3,74.63,7000000,93796.0,1,1
37345,231,106,6,88,18,3,191.19,23000000,120482.0,3,1
37346,220,106,7,89,17,5,41.4,5000000,120773.0,1,1
37348,238,106,6,70,36,1,72.32,7100000,98175.0,3,0
37349,239,106,7,88,18,2,151.64,7600000,50119.0,3,1
37350,237,106,6,83,23,1,111.22,5350000,48103.0,4,1
37354,238,106,7,65,41,1,51.58,4000000,77549.0,3,0
37355,235,106,7,63,43,1,39.71,2258075,56864.0,3,0
37358,235,106,6,74,32,1,97.83,8100000,82797.0,3,0
37359,235,106,3,71,35,1,87.1,2800000,32147.0,3,0
37362,234,106,6,65,41,1,85.0,9200000,108235.0,3,0
37365,234,106,6,70,36,1,78.28,8500000,108585.0,2,0
37367,235,106,7,70,36,1,96.74,7250000,74943.0,5,0
37368,235,106,7,66,40,1,76.36,6500000,85123.0,3,0
37371,235,106,7,94,12,3,91.37,9800000,107256.0,1,1
37372,234,106,6,68,38,2,104.77000000000001,12680000,121027.0,3,1
37378,241,106,7,104,2,3,241.44,29700000,133340.0,4,1
37379,241,106,6,104,2,3,215.59,26450000,134978.0,3,1
37380,241,106,6,105,1,3,168.94,20000000,116742.0,3,1
37381,241,106,7,99,7,3,211.42000000000002,20200000,95544.0,3,1
37382,241,106,7,64,42,1,91.98,9800000,106545.0,5,0
37383,241,106,7,70,36,1,82.0,6250000,76220.0,2,0
37385,241,106,7,69,37,1,157.21,12000000,76331.0,2,0
37387,251,106,7,104,2,3,160.92000000000002,7700000,49972.0,3,1
37388,251,106,6,104,2,3,170.21,7750000,46866.0,3,1
37389,249,106,7,87,19,5,37.58,2400000,63864.0,1,1
37390,251,106,6,101,5,3,275.49,17000000,61708.0,3,1
37392,251,106,5,105,1,3,158.33,10050000,63475.0,4,1
37393,252,106,7,84,22,2,68.93,1800000,26113.0,2,0
37394,251,106,7,85,21,5,34.49,2100000,60887.0,1,1
37395,251,106,7,71,35,6,289.22,31300000,108222.0,4,1
37396,251,106,7,70,36,1,131.3,5500000,41889.0,4,0
37397,249,106,6,103,3,6,216.8,19000000,87638.0,3,0
37399,251,106,7,98,8,3,88.43,6880000,77802.0,2,1
37400,251,106,6,96,10,5,36.39,2580000,70899.0,0,1
37401,252,106,7,86,20,2,173.6,3700000,21313.0,3,1
37402,251,106,7,84,22,3,64.3,3650000,56765.0,2,1
37403,252,106,7,85,21,5,50.47,1350000,26749.0,1,1
37404,251,106,7,105,1,3,180.88,10310000,56999.0,4,1
37405,251,106,7,80,26,3,202.66,8650000,42684.0,4,1
37407,251,106,6,104,2,3,168.24,9350000,58429.0,3,1
37408,251,106,7,104,2,3,163.61,10200000,66791.0,3,1
37410,251,106,6,50,56,6,87.72,8000000,91199.0,8,0
37411,221,106,6,88,18,3,145.02,12000000,82747.0,4,1
37414,221,106,7,100,6,5,56.44,7000000,124026.0,1,1
37415,221,106,6,84,22,2,85.14,5050000,59314.0,1,1
37416,207,106,7,67,39,1,61.84,600000,9702.0,2,0
37417,207,106,7,67,39,1,62.64,1700000,27139.0,2,0
37418,221,106,7,86,20,3,100.72,8000000,79428.0,3,0
37419,221,106,7,78,28,1,180.75,8700000,48133.0,3,1
37420,221,106,5,82,24,2,144.2,10000000,69348.0,3,1
37421,221,106,7,95,11,3,112.44,12000000,106724.0,3,1
37422,221,106,7,86,20,3,186.25,11000000,59060.0,2,0
37424,231,106,7,74,32,1,106.83,9800000,91735.0,3,0
37425,231,106,6,73,33,6,163.37,15500000,94877.0,5,1
37429,222,106,7,85,21,2,51.7,3800000,73501.0,1,1
37430,231,106,7,86,20,3,62.019999999999996,7000000,112867.0,3,0
37438,231,106,6,98,8,3,151.49,16400000,108258.0,3,1
37453,244,106,7,95,11,3,281.20000000000005,20850000,74149.0,4,1
37458,242,106,6,95,11,3,223.62,18080000,80851.0,4,1
37467,242,106,7,84,22,5,40.06,4600000,114828.0,1,1
37471,243,106,7,93,13,2,203.39,17500000,86042.0,4,1
37473,244,106,6,92,14,2,199.70000000000002,11200000,56084.0,3,1
37478,244,106,7,94,12,3,152.66,11500000,75331.0,3,1
37488,242,106,7,93,13,3,113.02,12000000,106176.0,2,1
37490,242,106,7,69,37,1,99.43,6800000,68390.0,2,0
37493,236,106,7,68,38,1,73.33,6600000,90004.0,2,0
37494,220,106,6,70,36,1,64.3,6800000,105754.0,2,0
37495,220,106,6,50,56,3,116.67999999999999,15000000,128557.0,3,1
37496,220,106,7,50,56,1,67.31,6980000,103699.0,3,0
37497,236,106,6,74,32,1,95.26,7700000,80831.0,3,0
37498,220,106,6,78,28,2,123.83,12600000,101752.0,3,1
37500,220,106,7,50,56,1,91.98,10650000,115786.0,4,0
37501,220,106,6,50,56,1,66.6,6520000,97898.0,2,0
37502,220,106,7,103,3,3,248.03,28000000,112890.0,4,1
37503,220,106,5,61,45,6,89.71,17250000,192286.0,4,0
37504,220,106,7,85,21,2,71.43,5800000,81198.0,2,1
37508,236,106,7,80,26,5,57.72,3400000,58905.0,1,1
37509,220,106,6,63,43,1,83.75,9050000,108060.0,1,0
37511,236,106,7,50,56,5,33.199999999999996,3800000,114458.0,1,1
37512,220,106,7,90,16,3,253.45999999999998,31680000,124990.0,4,1
37514,220,106,7,64,42,1,67.06,6880000,102595.0,3,0
37517,242,106,6,85,21,3,162.93,12600000,77334.0,3,1
37518,242,106,7,81,25,1,88.08,6660000,75613.0,3,0
37519,242,106,6,97,9,3,154.99,12930000,83425.0,3,1
37520,242,106,7,81,25,7,95.87,31000000,323355.0,0,0
37522,242,106,6,65,41,1,65.83,3120000,47395.0,2,0
37523,242,106,7,64,42,1,45.0,3100000,68889.0,2,0
37526,242,106,6,97,9,5,52.54,5000000,95166.0,1,1
37527,243,106,7,92,14,3,108.41999999999999,8100000,74709.0,3,1
37528,243,106,7,78,28,1,107.37,7200000,67058.0,3,0
37530,242,106,7,61,45,1,70.0,4000000,57143.0,3,0
37531,242,106,6,88,18,3,145.85,10550000,72335.0,3,1
37535,242,106,7,84,22,3,74.81,7300000,97581.0,2,1
37541,231,106,7,84,22,5,24.83,2000000,80548.0,1,1
37542,231,106,7,84,22,3,184.16000000000003,12280000,66681.0,4,1
37547,231,106,7,76,30,1,96.32,7500000,77865.0,3,0
37552,231,106,5,68,38,1,86.62,4200000,48488.0,3,0
37553,207,106,7,73,33,1,59.739999999999995,590000,9876.0,2,0
37554,221,106,6,83,23,3,102.35000000000001,8050000,78652.0,3,1
37557,207,106,7,69,37,1,63.65,1000000,15711.0,3,0
37562,221,106,7,84,22,3,88.51,7760000,87674.0,2,1
37563,231,106,6,98,8,3,186.84,20680000,110683.0,3,1
37564,251,106,6,84,22,3,122.03999999999999,6000000,49164.0,3,1
37565,249,106,7,83,23,3,120.49,4600000,38177.0,2,1
37566,251,106,7,100,6,3,372.65999999999997,24000000,64402.0,3,1
37567,249,106,6,104,2,3,196.93,12000000,60935.0,3,0
37570,251,106,7,100,6,2,89.15,7150000,80202.0,2,1
37572,251,106,7,85,21,3,104.73,6000000,57290.0,3,1
37573,251,106,7,105,1,3,101.55,6750000,66470.0,3,1
37575,241,106,6,84,22,3,111.07,10000000,90033.0,3,1
37576,241,106,7,66,40,1,41.0,4800000,117073.0,2,0
37577,247,106,7,70,36,1,87.0,3100000,35632.0,3,0
37578,247,106,7,66,40,1,81.0,8350000,103086.0,3,0
37579,247,106,6,73,33,1,81.0,7500000,92593.0,4,0
37580,241,106,6,79,27,3,278.31,28580000,102691.0,8,0
37581,241,106,7,104,2,3,166.89,24500000,146803.0,3,1
37582,224,106,7,50,56,1,70.92,1800000,25381.0,4,0
37583,247,106,7,83,23,3,114.62,9800000,85507.0,2,1
37584,241,106,7,70,36,1,53.43,4000000,74864.0,3,0
37585,247,106,6,87,19,3,177.19,15100000,85219.0,3,1
37588,235,106,7,84,22,5,67.39,9700000,143938.0,1,1
37591,234,106,6,80,26,3,125.82000000000001,16180000,128596.0,3,1
37594,234,106,6,64,42,1,107.1,14500000,135387.0,3,0
37595,234,106,3,83,23,1,81.94,11600000,141567.0,3,0
37596,235,106,7,74,32,1,98.73,9000000,91158.0,3,0
37597,235,106,7,97,9,5,64.97999999999999,9350000,143890.0,1,1
37599,235,106,6,70,36,1,73.05,7500000,102669.0,2,0
37600,235,106,7,85,21,3,66.45,7300000,109857.0,1,1
37602,235,106,6,68,38,1,77.5,8880000,114581.0,3,0
37603,235,106,7,87,19,3,140.9,14000000,99361.0,3,1
37608,234,106,7,68,38,1,80.72,8200000,101586.0,3,0
37609,234,106,7,84,22,3,38.34,5530000,144236.0,1,0
37612,237,106,7,95,11,3,263.37,17300000,65687.0,4,1
37613,238,106,6,50,56,1,78.05,6300000,80717.0,3,0
37617,237,106,6,86,20,3,110.91999999999999,5460000,49225.0,3,1
37619,238,106,7,96,10,3,143.53,8500000,59221.0,3,1
37622,237,106,7,95,11,5,44.11,3550000,80481.0,1,1
37623,220,106,7,88,18,3,145.89,12000000,88091.0,3,1
37624,220,106,6,50,56,1,99.8,9680000,96994.0,3,0
37625,236,106,7,84,22,3,124.72,12300000,98621.0,3,1
37626,220,106,6,50,56,1,73.9,6500000,87957.0,3,0
37627,220,106,7,65,41,1,83.09,9200000,110723.0,4,0
37628,231,106,6,88,18,3,129.56,6300000,58199.0,2,1
37629,231,106,6,98,8,3,76.49000000000001,12120000,158452.0,2,1
37630,231,106,4,88,18,3,176.27,23500000,136636.0,5,1
37632,242,106,7,90,16,3,46.269999999999996,4650000,100497.0,2,1
37633,251,106,6,102,4,2,180.17000000000002,9700000,58076.0,3,1
37634,235,106,6,95,11,3,86.11,13300000,154454.0,2,1
37636,235,106,7,66,40,1,96.8,13500000,139463.0,5,0
37637,241,106,7,63,43,1,124.68,12000000,96246.0,0,0
37641,241,106,6,96,10,3,124.39,12680000,120978.0,2,1
37644,238,106,7,50,56,1,105.71,9500000,89869.0,4,0
37646,235,106,6,83,23,3,111.18,12080000,108653.0,3,1
37647,234,106,7,98,8,3,65.47,13000000,198564.0,2,0
37650,249,106,7,83,23,2,109.07,5420000,49693.0,3,0
37653,234,106,7,67,39,3,210.79000000000002,25000000,118601.0,0,1
37654,247,106,7,79,27,3,187.98000000000002,18500000,98415.0,4,1
37656,237,106,6,83,23,7,233.75,16500000,70588.0,5,1
37657,241,106,6,84,22,2,56.26,6000000,106648.0,2,1
37659,241,106,6,70,36,1,105.0,9600000,91429.0,4,0
37660,247,106,5,90,16,2,145.23000000000002,13000000,89513.0,3,1
37662,251,106,6,97,9,3,149.19,8800000,58985.0,3,1
37663,252,106,7,85,21,3,49.41,1080000,21858.0,1,1
37664,242,106,7,69,37,1,87.24,10000000,114626.0,7,0
37665,248,106,7,82,24,3,138.10000000000002,6200000,44895.0,2,1
37666,236,106,7,84,22,3,108.69,10300000,94765.0,3,1
37667,220,106,7,86,20,3,201.75,35120000,174077.0,5,1
37668,220,106,7,86,20,3,150.47,30680000,203894.0,2,1
37669,236,106,6,87,19,2,157.1,13000000,82750.0,3,1
37671,235,106,7,85,21,3,184.97,15500000,83797.0,3,1
37672,239,106,7,77,29,1,108.7,3900000,35879.0,3,0
37673,237,106,6,95,11,3,102.96,7650000,74301.0,3,1
37674,241,106,5,54,52,6,68.34,8000000,117062.0,4,0
37675,241,106,6,102,4,3,197.4,21180000,128544.0,3,1
37678,251,106,6,83,23,3,120.6,10080000,83582.0,4,1
37679,251,106,7,96,10,3,267.33,22450000,99728.0,4,1
37680,221,106,7,83,23,3,96.61,7950000,82290.0,3,1
37681,242,106,7,97,9,5,54.28,5250000,96721.0,1,1
37682,242,106,7,93,13,3,90.09,10450000,115995.0,3,1
37685,242,106,6,80,26,1,102.94,8200000,79658.0,3,0
37686,242,106,7,66,40,1,63.62,4100000,64445.0,4,0
37689,242,106,7,83,23,2,118.99000000000001,10200000,85721.0,3,1
37690,231,106,6,84,22,3,151.91,10580000,69647.0,4,1
37691,231,106,7,70,36,1,95.68,13200000,137960.0,2,0
37692,236,106,5,99,7,3,163.22,11880000,75905.0,3,1
37693,237,106,6,50,56,1,120.18,5450000,45349.0,3,0
37694,238,106,7,66,40,1,54.12,3700000,68367.0,3,0
37695,239,106,7,50,56,6,100.86,4608000,45687.0,3,0
37696,238,106,7,89,17,2,118.80000000000001,9000000,75758.0,3,1
37699,235,106,7,87,19,3,146.55,12980000,88570.0,3,1
37705,235,106,7,84,22,5,33.68,4280000,127078.0,1,1
37706,235,106,6,71,35,1,92.92,9500000,102238.0,3,0
37707,235,106,6,62,44,6,110.5,30500000,276018.0,6,0
37708,235,106,7,67,39,1,93.5,9980000,106738.0,3,1
37709,235,106,7,87,19,3,156.98,16680000,106249.0,3,1
37710,234,106,6,69,37,1,79.5,9000000,113208.0,3,0
37711,235,106,6,86,20,3,74.99000000000001,11580000,154421.0,3,1
37712,234,106,7,82,24,1,76.02,9400000,123652.0,3,0
37717,235,106,7,66,40,1,74.71,8500000,113773.0,3,0
37718,235,106,7,86,20,3,44.31,5950000,134281.0,1,1
37719,235,106,7,85,21,3,83.88000000000001,11160000,133047.0,2,1
37720,241,106,7,99,7,3,81.46000000000001,12100000,148539.0,2,1
37724,241,106,7,104,2,3,156.31,20000000,134233.0,3,1
37725,247,106,7,82,24,2,109.38,8800000,80453.0,3,0
37727,247,106,7,104,2,2,215.39000000000001,23000000,106783.0,3,0
37728,241,106,7,87,19,2,121.94999999999999,14000000,114801.0,3,1
37729,241,106,7,96,10,3,139.62,14250000,102063.0,4,1
37731,247,106,6,70,36,1,101.0,10000000,99010.0,3,0
37732,241,106,7,94,12,3,140.12,13990000,99843.0,3,1
37733,247,106,6,90,16,3,104.15,12000000,115218.0,3,1
37737,251,106,7,105,1,3,134.82,6560000,53508.0,2,1
37738,251,106,7,105,1,2,234.06,16500000,77519.0,3,1
37740,252,106,7,85,21,3,51.8,1000000,19305.0,1,1
37741,251,106,4,101,5,3,118.50999999999999,7300000,61598.0,2,1
37742,251,106,7,96,10,3,64.49000000000001,4050000,62800.0,1,1
37743,251,106,7,77,29,1,99.99,6450000,64506.0,5,0
37744,251,106,6,90,16,3,51.46,4850000,94248.0,2,1
37745,251,106,7,86,20,5,54.15,4200000,77562.0,1,1
37746,252,106,8,87,19,3,89.36000000000001,2550000,28536.0,3,1
37747,252,106,7,85,21,3,41.25,960000,23273.0,1,1
37748,251,106,7,81,25,5,34.87,2400000,68827.0,1,0
37751,252,106,7,86,20,3,61.97,3000000,48411.0,1,1
37752,221,106,7,98,8,3,208.4,20000000,95969.0,4,1
37753,221,106,6,71,35,1,93.35,6200000,66417.0,3,0
37756,221,106,5,73,33,1,83.77,6300000,75206.0,3,0
37758,221,106,7,72,34,6,171.81,4200000,24446.0,0,0
37759,221,106,7,95,11,3,75.4,8200000,108753.0,2,1
37760,221,106,7,96,10,3,134.76,12000000,89047.0,3,1
37761,221,106,7,87,19,2,59.26,6100000,102936.0,2,1
37762,221,106,7,84,22,2,125.73,10500000,83512.0,3,1
37763,221,106,7,84,22,5,56.089999999999996,5350000,95382.0,1,1
37764,221,106,7,84,22,1,104.94,3000000,28588.0,3,1
37765,221,106,7,86,20,2,105.22,8500000,80783.0,3,1
37766,221,106,7,105,1,3,155.47,15290000,102846.0,3,1
37767,221,106,4,105,1,3,94.38,10740000,128648.0,2,1
37773,231,106,7,90,16,5,72.57,4500000,62009.0,0,1
37774,231,106,7,99,7,3,187.42000000000002,18800000,100309.0,3,1
37776,244,106,6,92,14,2,267.1,4420000,16548.0,3,1
37784,244,106,7,96,10,6,239.76,22000000,91758.0,4,1
37785,242,106,7,70,36,1,85.28,6300000,73874.0,3,0
37790,244,106,6,96,10,3,273.19,22800000,83458.0,3,1
37792,242,106,7,83,23,3,111.44999999999999,7500000,67295.0,3,1
37794,242,106,6,67,39,1,87.77,8580000,97755.0,3,0
37795,244,106,6,88,18,6,273.48,23000000,84101.0,3,1
37796,243,106,7,91,15,2,79.02000000000001,7300000,92382.0,2,1
37797,243,106,7,83,23,5,32.67,2500000,76523.0,0,0
37798,248,106,6,74,32,1,93.44,5500000,58861.0,3,0
37807,242,106,7,64,42,1,90.45,8200000,90658.0,3,0
37810,244,106,6,95,11,3,144.36,8000000,55417.0,3,1
37812,220,106,7,100,6,3,112.77,13800000,122373.0,2,1
37814,220,106,7,50,56,1,96.57,10300000,106658.0,4,0
37815,220,106,7,92,14,3,116.41,11300000,97071.0,3,1
37817,220,106,7,50,56,1,98.46,7500000,76173.0,3,0
37818,220,106,7,50,56,1,114.1,11500000,100789.0,4,0
37819,236,106,6,84,22,3,84.92,7700000,90674.0,3,1
37820,220,106,7,50,56,1,73.15,5400000,73821.0,3,0
37821,220,106,6,95,11,3,112.66999999999999,9800000,86980.0,2,1
37822,220,106,6,95,11,3,156.58,18000000,114957.0,3,1
37823,220,106,7,77,29,1,102.74,8000000,77866.0,3,0
37824,220,106,7,101,5,3,147.64000000000001,17900000,121241.0,3,1
37826,220,106,6,82,24,2,139.47,4200000,30114.0,3,0
37827,220,106,7,87,19,2,97.63999999999999,8550000,87567.0,3,1
37828,236,106,7,66,40,1,68.14,5870000,86146.0,2,0
37829,220,106,7,50,56,2,101.96000000000001,8400000,82385.0,3,1
37830,236,106,7,84,22,3,89.22999999999999,9200000,103104.0,3,1
37831,220,106,4,90,16,3,239.74,26680000,111287.0,4,1
37832,236,106,7,95,11,3,146.12,7500000,51328.0,3,1
37833,236,106,7,95,11,3,164.53,10300000,62603.0,3,1
37834,236,106,7,77,29,1,145.97,11100000,76043.0,5,0
37835,220,106,7,84,22,2,104.9,11200000,106768.0,3,1
37836,220,106,7,97,9,3,120.16,18000000,149800.0,1,1
37837,236,106,7,96,10,3,225.5,24500000,108647.0,4,1
37838,236,106,6,92,14,2,115.91999999999999,8500000,73326.0,3,1
37849,220,106,7,84,22,5,37.33,3500000,93758.0,1,0
37850,236,106,7,83,23,3,89.14,9000000,100965.0,3,1
37851,220,106,7,85,21,5,46.43,6600000,142149.0,1,1
37854,236,106,8,84,22,3,148.61,14000000,94206.0,3,1
37855,220,106,4,50,56,6,168.84,36600000,216773.0,4,0
37857,220,106,7,50,56,1,86.13,8400000,97527.0,4,0
37859,248,106,7,90,16,3,66.13,5000000,75609.0,3,1
37863,242,106,8,71,35,1,70.49,2992848,42458.0,2,0
37864,244,106,7,84,22,1,100.50999999999999,6300000,62680.0,7,0
37868,242,106,6,67,39,1,72.27,5050000,69877.0,3,0
37870,242,106,7,90,16,3,56.25,5400000,96000.0,2,1
37871,248,106,7,86,20,3,147.1,9200000,62542.0,5,0
37873,244,106,7,83,23,5,35.6,3100000,87079.0,1,0
37876,248,106,7,93,13,2,138.26,8450000,61117.0,3,1
37879,242,106,7,80,26,2,54.42,5680000,104373.0,1,0
37882,244,106,7,97,9,3,120.69,9650000,79957.0,2,1
37888,242,106,7,84,22,3,108.61,8550000,78722.0,3,1
37889,242,106,7,84,22,2,69.01,6600000,95638.0,2,1
37899,242,106,5,89,17,3,48.17,4400000,91324.0,2,1
37901,231,106,6,101,5,3,172.86,21210000,122700.0,3,1
37902,231,106,6,101,5,3,196.5,25500000,129771.0,3,1
37903,231,106,6,88,18,3,97.85,5350000,54676.0,2,1
37905,231,106,5,78,28,1,170.34,10000000,58706.0,4,1
37908,222,106,7,50,56,6,81.46,2400000,29462.0,0,0
37918,231,106,6,89,17,2,145.06,13200000,90997.0,3,1
37921,221,106,6,82,24,3,190.85,14000000,73356.0,3,1
37922,221,106,7,105,1,3,129.47,13500000,110513.0,3,0
37923,221,106,7,85,21,3,62.97,5000000,79403.0,2,1
37924,221,106,7,71,35,3,72.27,4000000,55348.0,2,1
37927,221,106,7,88,18,5,58.400000000000006,5600000,95890.0,1,1
37928,221,106,7,90,16,3,137.46,12500000,90936.0,3,1
37932,221,106,7,88,18,3,91.25999999999999,4500000,49310.0,2,1
37935,231,106,6,102,4,3,124.34,11750000,103306.0,2,1
37938,251,106,4,106,0,3,150.3,8600000,62156.0,3,1
37939,251,106,4,104,2,3,178.07999999999998,9980000,58800.0,3,1
37940,251,106,6,104,2,3,146.73000000000002,9190000,66940.0,3,1
37943,251,106,6,104,2,2,138.0,9250000,72655.0,2,1
37945,251,106,7,99,7,3,219.20999999999998,16550000,75495.0,3,1
37946,251,106,7,79,27,1,148.11,6060000,40913.0,3,1
37948,251,106,5,97,9,2,84.72,8200000,96789.0,2,1
37949,249,106,7,82,24,3,83.61,4000000,47841.0,2,1
37951,252,106,7,85,21,3,41.88,910000,21729.0,1,1
37952,251,106,8,84,22,3,137.14999999999998,2900000,21145.0,3,1
37953,251,106,7,98,8,5,48.1,4300000,89397.0,1,1
37954,251,106,7,105,1,3,118.25999999999999,5530000,53316.0,2,1
37955,241,106,7,104,2,3,170.45,20500000,131541.0,3,1
37956,241,106,7,104,2,3,165.57999999999998,19930000,131509.0,3,1
37957,241,106,7,104,2,3,230.20999999999998,28300000,130863.0,4,1
37958,241,106,7,64,42,1,60.0,6600000,110000.0,3,0
37959,247,106,7,75,31,1,95.87,8850000,92313.0,4,0
37960,247,106,7,102,4,3,168.35,18300000,108696.0,3,1
37961,241,106,6,60,46,1,90.24,8800000,97518.0,2,0
37962,224,106,7,50,56,1,98.63,1800000,18250.0,3,0
37965,241,106,7,85,21,3,121.36,13800000,113711.0,3,1
37966,241,106,6,70,36,1,61.0,6000000,98361.0,2,0
37968,247,106,7,104,2,2,94.85,11800000,124407.0,2,0
37969,247,106,7,104,2,2,94.85,11850000,124934.0,2,0
37970,247,106,7,104,2,2,96.65,11700000,123457.0,2,0
37971,241,106,7,57,49,1,38.77,3950000,101883.0,2,0
37973,241,106,7,104,2,3,98.26,11200000,113983.0,2,1
37974,241,106,7,61,45,1,71.35,5000000,70077.0,3,0
37975,235,106,7,95,11,3,86.11,13200000,153292.0,2,1
37976,235,106,7,79,27,1,99.39,10900000,109669.0,5,0
37977,234,106,7,63,43,1,94.41,10880000,115242.0,5,0
37978,235,106,6,92,14,3,89.67,14300000,159474.0,2,1
37979,235,106,5,78,28,1,102.84,10200000,99183.0,3,1
37980,235,106,6,70,36,1,99.55,8260000,82973.0,3,0
37986,234,106,6,61,45,7,103.97,32180000,309512.0,0,0
37987,235,106,6,71,35,1,83.65,7500000,89659.0,2,0
37988,235,106,7,95,11,5,44.99,8100000,180040.0,1,1
37989,235,106,7,83,23,5,47.93,3920000,81786.0,1,0
37990,235,106,7,97,9,5,59.989999999999995,7500000,125021.0,1,1
37991,234,106,7,66,40,1,97.42,9500000,97516.0,3,0
37993,235,106,7,68,38,1,91.8,7700000,83878.0,3,0
37994,235,106,7,86,20,2,152.32,12600000,82721.0,3,1
37997,237,106,7,83,23,2,94.85,5000000,52715.0,4,1
38002,238,106,7,97,9,3,187.54,15000000,79983.0,2,1
38003,239,106,7,72,34,6,86.0,4500000,52326.0,2,0
38005,238,106,7,96,10,3,150.48,11750000,78083.0,3,1
38007,237,106,6,91,15,3,111.87,7880000,70439.0,3,1
38008,238,106,8,82,24,1,110.69999999999999,9200000,83107.0,3,0
38009,239,106,7,88,18,2,111.94,6300000,56280.0,3,0
38011,220,106,6,99,7,3,54.15,10850000,200369.0,2,1
38012,220,106,6,63,43,1,73.62,8280000,112469.0,2,0
38013,220,106,6,69,37,1,86.35,8500000,98437.0,4,0
38014,231,106,7,95,11,5,38.21,7100000,185815.0,0,1
38015,244,106,6,94,12,2,148.24,9000000,60712.0,3,1
38017,244,106,7,95,11,2,154.88,12260000,79158.0,3,1
