,code,trade_year,trade_month,buildfinyear,houseage,buildstyle,area,pricettl,priceper,rooms,manage_y1n0
449,243,107,1,67,40,1,105.84,3392054,32049.0,4,0
450,242,107,1,81,26,2,48.760000000000005,4888000,100246.0,2,0
451,224,107,2,50,57,1,108.17,1650000,15254.0,2,0
452,251,106,12,86,20,3,83.27,4750000,57043.0,2,1
454,235,106,12,87,19,2,112.91,6000000,53140.0,2,1
456,222,107,2,98,9,2,124.41,9300000,74753.0,2,1
461,220,106,12,50,56,1,85.91,5700000,66349.0,3,0
462,234,107,1,95,12,3,211.47000000000003,26100000,138734.0,3,1
463,235,106,12,95,11,3,143.61,15800000,136919.0,2,1
464,234,106,12,75,31,1,106.22,11000000,103559.0,3,0
465,247,106,12,87,19,3,102.22,9100000,89024.0,3,1
471,237,107,1,70,37,1,93.69,4800000,51233.0,0,0
473,238,106,12,88,18,3,81.65,4200000,51439.0,2,1
474,237,107,1,96,11,3,101.08,9900000,97942.0,2,1
475,237,107,1,85,22,5,47.9,3430000,71608.0,1,1
476,238,106,12,82,24,2,147.41,10500000,71230.0,4,1
477,237,107,2,85,22,2,121.32000000000001,4600000,37916.0,3,1
478,235,106,11,73,33,1,88.07,9000000,102191.0,4,0
488,235,106,12,71,35,1,102.05,10800000,105830.0,3,0
489,235,107,1,96,11,5,44.5,6750000,151685.0,1,1
491,235,107,2,86,21,5,45.22,5820000,128704.0,1,1
492,234,107,1,91,16,3,171.09,21680000,126717.0,4,1
493,235,106,12,91,15,3,181.26999999999998,15300000,84404.0,3,1
494,235,107,1,75,32,1,100.9,9080000,89990.0,3,0
495,234,107,1,67,40,1,89.16,8420000,94437.0,3,0
496,235,107,1,67,40,7,84.01,18500000,220212.0,0,0
497,234,107,1,95,12,2,102.47999999999999,16000000,156128.0,2,1
504,235,107,1,73,34,1,96.28,8300000,86207.0,3,0
505,235,106,12,69,37,6,168.0,25500000,151786.0,4,0
507,235,107,1,87,20,2,88.97,8800000,98910.0,2,0
509,241,107,1,104,3,3,85.87,14500000,168860.0,2,1
511,247,107,1,89,18,2,179.14,13680000,76365.0,3,1
512,241,106,12,70,36,1,91.55,7500000,81922.0,3,0
514,247,106,12,101,5,3,136.9,15000000,109569.0,2,1
515,247,107,1,104,3,2,132.64,16000000,122266.0,3,0
518,251,106,12,105,1,3,139.34,7250000,52134.0,2,1
520,251,107,1,96,11,2,99.96000000000001,5680000,56823.0,2,1
521,251,107,1,101,6,3,93.43,6700000,71711.0,2,1
522,249,106,12,86,20,5,44.57,2100000,47117.0,1,1
523,221,107,1,86,21,3,106.5,8000000,75117.0,2,1
524,208,107,2,67,40,1,67.56,1700000,25163.0,3,0
525,221,106,12,98,8,3,159.16,18500000,116235.0,3,1
526,221,107,1,86,21,3,64.2,6200000,96573.0,2,1
527,231,107,1,85,22,3,73.94,3900000,52745.0,2,1
530,231,107,2,85,22,3,68.86,5620000,81615.0,2,1
531,231,107,1,65,42,2,139.53,17500000,125421.0,4,1
532,231,107,1,83,24,2,152.68,7800000,51087.0,4,1
533,231,107,1,89,18,3,191.68,18550000,96776.0,3,1
534,231,107,1,92,15,3,187.35,22180000,118388.0,4,1
535,231,107,1,97,10,3,88.95,15700000,176504.0,2,1
537,231,107,1,87,20,1,172.05,14100000,95584.0,4,1
539,242,107,1,74,33,1,86.19,7200000,83536.0,3,0
543,242,106,12,67,39,1,60.16,5000000,83112.0,2,0
548,242,107,1,69,38,1,71.62,5240000,73164.0,3,0
554,220,107,1,85,22,2,77.02,9900000,128538.0,2,0
555,220,107,1,50,57,1,73.52,7650000,104053.0,3,0
556,220,107,1,50,57,1,45.41,5950000,131028.0,2,0
557,220,106,12,95,11,3,94.77,12000000,126609.0,2,1
560,220,106,12,87,19,3,99.2,15880000,160081.0,3,1
561,220,107,1,50,57,1,94.31,6500000,68922.0,3,0
562,236,107,1,80,27,2,146.89,16000000,108925.0,4,1
563,220,107,1,95,12,3,50.2,6720000,133865.0,2,1
565,236,106,12,81,25,3,73.99000000000001,9100000,122990.0,3,1
573,220,107,1,97,10,3,209.73000000000002,26680000,127211.0,3,1
574,236,107,1,76,31,1,97.31,9600000,98654.0,3,0
575,220,107,1,86,21,5,47.9,8000000,167015.0,1,1
576,236,107,2,103,4,3,128.32,13600000,123301.0,2,1
579,244,107,1,78,29,3,213.15,11000000,51607.0,3,1
581,242,107,1,93,14,3,131.7,10980000,83371.0,2,1
582,242,107,1,85,22,5,33.43,4300000,128627.0,1,1
586,248,107,1,69,38,1,99.62,6020000,60430.0,3,1
587,248,106,11,85,21,2,60.83,4350000,71511.0,2,1
590,243,107,1,84,23,2,61.21,4800000,78419.0,2,1
600,221,106,12,87,19,5,44.13,3880000,87922.0,1,1
605,251,107,1,106,1,3,196.32,16580000,95176.0,4,1
606,251,107,1,106,1,3,159.57,13180000,97185.0,3,1
607,251,107,1,106,1,3,159.14,13680000,103224.0,3,1
608,251,107,1,106,1,3,109.48,10100000,102923.0,2,1
609,251,107,1,85,22,3,85.96000000000001,5200000,60493.0,3,1
610,251,106,12,106,0,3,146.85999999999999,13770000,99992.0,3,1
611,251,107,1,105,2,3,150.01999999999998,8200000,54443.0,2,1
612,251,106,12,106,0,3,143.9,7700000,53509.0,2,1
613,251,103,8,106,-3,3,143.9,8070000,56081.0,2,1
614,251,103,7,106,-3,3,143.9,7890000,54830.0,2,1
615,251,103,7,106,-3,3,133.09,7500000,56353.0,2,1
616,249,107,1,82,25,2,99.55,4500000,45203.0,3,1
617,251,106,12,83,23,3,183.78,13500000,73457.0,3,1
622,247,107,1,76,31,1,116.15,9000000,77486.0,3,0
624,241,107,1,62,45,1,76.9,8800000,114434.0,3,0
625,241,107,1,104,3,3,292.55,34060000,135912.0,3,0
626,241,107,1,63,44,1,54.25,5300000,97696.0,2,0
629,235,107,1,77,30,1,129.31,9000000,69600.0,4,0
630,235,106,12,67,39,1,86.71,8400000,96875.0,4,0
632,234,107,1,67,40,1,73.44,10000000,136166.0,3,0
633,234,106,10,70,36,1,107.05,12680000,118449.0,3,0
635,234,106,11,72,34,1,111.44,8400000,75377.0,2,0
636,235,107,1,86,21,3,286.28,8400000,29342.0,4,1
637,234,106,12,74,32,1,161.58,17500000,108305.0,5,0
639,238,107,1,71,36,1,91.46,7000000,76536.0,2,0
640,238,107,1,71,36,1,91.31,7000000,76662.0,2,0
641,239,106,12,84,22,1,104.60000000000001,4500000,43021.0,2,0
643,220,107,1,101,6,3,126.77000000000001,13200000,135610.0,2,1
644,220,107,1,67,40,1,112.6,10500000,93250.0,3,0
645,242,106,12,69,37,1,82.24,6600000,80253.0,4,0
646,242,107,1,84,23,3,103.25,9530000,92300.0,3,1
651,221,107,1,84,23,3,103.62,8800000,84926.0,3,1
652,221,106,12,63,43,1,120.36,10680000,88734.0,6,0
655,241,106,12,104,2,3,61.87,8000000,129303.0,2,1
656,241,107,2,99,8,5,52.53,7100000,135161.0,1,1
657,252,106,12,86,20,2,81.12,2800000,34517.0,1,1
659,237,107,1,83,24,3,115.33999999999999,7350000,63725.0,3,1
662,220,106,12,97,9,3,258.27,45500000,176172.0,4,1
663,220,107,1,50,57,1,74.9,12460000,166355.0,3,0
665,251,107,1,88,19,3,72.76,4750000,65283.0,2,1
667,251,107,1,92,15,5,51.53,5300000,102853.0,1,1
670,247,107,1,91,16,3,99.61,14000000,140548.0,2,1
672,247,106,12,81,25,1,132.98,10000000,75199.0,3,0
673,241,107,2,86,21,5,40.74,4200000,103093.0,1,1
674,251,104,7,106,-2,2,142.25,16700000,120548.0,2,1
678,242,107,1,88,19,3,106.28999999999999,9400000,88437.0,4,1
710,220,107,1,96,11,3,215.65,13800000,63993.0,4,1
715,241,107,1,86,21,5,40.85,4380000,107222.0,1,1
718,247,107,1,81,26,3,62.24,5430000,87243.0,2,1
719,234,107,1,72,35,1,93.18,10500000,112685.0,3,0
720,235,107,1,88,19,3,207.99,36000000,204325.0,4,1
722,234,106,11,66,40,1,96.46,9900000,102633.0,3,0
723,234,107,1,67,40,1,119.31,12500000,104769.0,4,0
726,221,107,1,84,23,2,125.4,10160000,81021.0,3,1
728,242,107,1,84,23,3,136.71,11600000,84851.0,3,1
730,242,107,1,88,19,3,54.92,4900000,89221.0,3,1
742,220,107,1,95,12,3,170.07999999999998,21500000,126411.0,3,1
743,220,107,1,66,41,1,54.63,6200000,113491.0,2,0
750,238,106,12,69,37,6,92.38,8500000,92011.0,0,0
751,237,107,1,83,24,3,136.01,5200000,38232.0,3,1
752,237,107,1,84,23,2,105.09,5000000,47578.0,3,1
756,239,107,2,96,11,3,113.78,7150000,62841.0,2,1
757,238,107,1,65,42,1,116.22,4000000,34417.0,3,0
764,237,107,1,96,11,3,164.48,13000000,79037.0,3,1
766,239,107,1,50,57,6,171.51,6180000,36033.0,6,0
769,235,107,1,58,49,1,111.88,8800000,78656.0,3,1
796,235,107,1,87,20,5,26.020000000000003,3300000,126826.0,0,1
804,235,107,1,79,28,1,194.89,15300000,78506.0,4,0
805,235,107,1,68,39,1,102.64,11000000,107171.0,4,0
806,235,107,1,69,38,1,107.16,11100000,103583.0,3,0
813,241,107,1,102,5,3,114.16,12700000,111247.0,3,1
815,241,107,1,72,35,1,83.86,6000000,71548.0,3,0
816,241,107,1,85,22,3,148.17000000000002,15100000,101910.0,3,1
817,247,106,11,80,26,1,185.05,18150000,98082.0,4,0
819,247,107,1,85,22,3,78.61,8800000,111945.0,2,1
820,247,107,2,81,26,2,116.72,8860000,75908.0,3,1
821,241,107,1,72,35,1,89.73,7000000,78012.0,3,0
822,241,107,1,98,9,3,166.28,17230000,103620.0,2,1
823,241,107,1,104,3,3,134.84,18500000,137200.0,3,1
824,241,107,1,98,9,3,202.7,23500000,115935.0,4,1
827,251,102,8,106,-4,3,82.43,8300000,100691.0,1,1
828,251,107,1,85,22,3,152.43,7200000,47235.0,3,1
829,251,107,1,105,2,3,134.73,7200000,53440.0,3,1
830,251,106,12,106,0,3,150.44,8330000,55371.0,2,1
831,251,106,12,106,0,3,186.43,11700000,62758.0,3,1
832,251,106,12,106,0,3,183.82,10700000,58209.0,3,1
833,251,107,1,106,1,3,213.07,12500000,60291.0,4,1
834,251,102,8,106,-4,3,176.93,14970000,90232.0,3,0
835,251,102,6,106,-4,3,260.95,20380000,85534.0,4,0
836,251,102,7,106,-4,3,191.65,15390000,85943.0,3,0
837,251,102,10,106,-4,3,258.47,21680000,90774.0,4,0
838,251,102,7,106,-4,3,192.36,13420000,73091.0,3,0
839,251,102,9,106,-4,3,189.14999999999998,15680000,87066.0,3,0
840,252,107,1,85,22,2,190.69,3980000,20872.0,4,0
841,251,106,12,106,0,3,107.74000000000001,9680000,98560.0,2,1
842,251,107,1,106,1,3,159.35,13300000,98334.0,3,1
843,251,107,1,106,1,3,144.89,10000000,73915.0,3,1
844,251,107,2,96,11,5,36.39,2450000,67326.0,0,1
845,221,107,2,98,9,3,157.45,16800000,106701.0,3,1
846,221,107,2,87,20,1,128.42,13980000,108862.0,2,0
847,221,107,1,89,18,3,90.93,4700000,51688.0,2,1
848,221,107,1,71,36,1,80.5,5680000,70559.0,3,0
850,221,104,1,106,-2,3,122.69999999999999,12310000,108731.0,2,0
851,231,107,1,85,22,2,145.41,8500000,58455.0,2,1
853,231,107,2,98,9,3,2.84,361368,127242.0,4,0
857,242,107,1,73,34,1,92.57,6900000,74538.0,6,0
858,244,107,1,94,13,2,100.41,6500000,64735.0,2,1
868,242,107,2,64,43,7,71.36,15000000,210202.0,1,0
869,242,107,1,82,25,5,52.19,3850000,73769.0,1,1
873,220,107,1,74,33,1,115.41,20000000,173295.0,3,1
875,236,107,1,70,37,1,100.04,8650000,86465.0,3,0
876,236,107,1,92,15,3,112.55,8500000,75522.0,2,1
877,236,107,1,83,24,3,104.83000000000001,8250000,78699.0,3,1
880,236,107,1,98,9,3,119.57,10750000,89905.0,2,1
881,236,107,1,81,26,1,124.24000000000001,12000000,96587.0,3,0
882,236,107,1,72,35,1,80.56,7700000,95581.0,3,0
883,236,107,1,82,25,2,76.38,7600000,99502.0,2,1
884,236,107,1,66,41,1,77.85,6000000,77071.0,5,0
885,236,106,12,84,22,3,122.13,12480000,102186.0,3,1
887,220,107,1,61,46,1,82.22,7100000,86354.0,3,0
888,220,106,12,99,7,3,178.92000000000002,31440000,175721.0,4,1
890,220,106,10,89,17,3,164.23,28000000,170493.0,4,1
891,220,107,1,86,21,2,124.03,9700000,78207.0,3,1
893,236,107,1,71,36,1,76.24,5600000,73452.0,3,0
894,220,107,1,84,23,2,108.53,13200000,121625.0,2,1
895,220,107,1,88,19,3,140.86,18800000,133466.0,3,1
896,236,106,12,74,32,1,104.0,8400000,80777.0,3,0
897,236,107,1,83,24,3,90.38,8300000,91834.0,3,1
898,220,107,1,99,8,3,352.44000000000005,61000000,173079.0,0,1
906,242,106,12,73,33,1,64.36,6500000,100994.0,1,0
907,242,106,12,80,26,1,121.28,8100000,66788.0,3,0
911,244,107,1,97,10,3,140.95999999999998,11500000,81583.0,2,1
912,242,107,1,84,23,2,72.72,8080000,111111.0,2,1
913,242,106,12,69,37,1,83.06,9600000,115579.0,2,0
914,242,106,12,76,30,1,93.35,8900000,95340.0,2,0
916,243,107,1,93,14,3,196.61,6600000,33569.0,4,1
918,242,107,1,64,43,1,60.0,6500000,108333.0,2,0
923,231,107,1,98,9,3,128.39000000000001,11720000,91284.0,2,1
924,231,107,2,78,29,6,249.29,37680000,151149.0,4,1
925,231,107,1,85,22,3,104.95,9190000,87566.0,3,1
927,231,107,1,71,36,6,94.38,6600000,69930.0,4,0
928,231,107,1,70,37,1,89.29,5950000,66637.0,3,0
929,231,107,1,96,11,3,61.94,5250000,84759.0,2,1
930,231,107,1,74,33,1,120.88,7800000,64527.0,4,1
931,231,107,1,92,15,5,42.43,6000000,141409.0,0,1
933,231,107,1,70,37,1,68.52,7300000,106538.0,2,0
934,231,107,1,86,21,3,108.84,14320000,131569.0,3,1
935,222,106,12,83,23,2,39.870000000000005,3000000,75245.0,0,1
940,231,107,1,96,11,3,97.83,7500000,76664.0,2,1
941,242,107,2,88,19,3,92.74,7610000,82049.0,4,1
948,221,107,1,88,19,3,159.44,10500000,65855.0,3,1
949,221,107,1,78,29,1,105.39,7700000,73062.0,3,0
950,221,107,1,68,39,1,66.96,5000000,74671.0,2,0
951,221,107,1,78,29,1,217.06,11500000,52981.0,5,1
953,251,107,1,101,6,3,239.09,12200000,51027.0,3,1
954,251,107,2,103,4,3,181.70999999999998,12000000,66039.0,4,1
955,251,107,2,102,5,3,218.64,10000000,45737.0,4,1
956,251,107,2,85,22,5,46.14,2500000,54183.0,0,1
957,252,107,1,86,21,3,74.84,3200000,42758.0,1,1
958,251,107,1,103,4,3,164.06,9760000,59490.0,0,1
960,221,107,1,77,30,6,255.53,19000000,74355.0,9,0
962,241,107,2,104,3,3,168.14,20000000,118948.0,4,1
963,241,107,1,84,23,3,101.33,10390000,102536.0,3,1
964,241,106,12,70,36,1,90.0,7650000,85000.0,3,0
966,241,107,1,71,36,1,54.0,5000000,92593.0,3,0
970,247,107,1,94,13,3,192.01999999999998,22400000,116655.0,4,1
971,241,107,1,101,6,3,96.88,14400000,148637.0,2,1
980,234,107,1,72,35,1,104.52,11380000,108879.0,3,0
982,235,107,1,87,20,5,51.150000000000006,6750000,131965.0,1,1
983,235,106,12,74,32,1,105.44,8300000,78718.0,3,0
985,234,106,12,68,38,1,96.54,9250000,95815.0,3,0
986,235,107,1,76,31,1,104.02000000000001,9350000,89887.0,3,0
988,235,107,1,94,13,3,72.46,8880000,122550.0,1,1
989,235,106,11,65,41,1,86.84,8080000,93045.0,2,0
991,234,106,12,74,32,1,114.64999999999999,13980000,121936.0,3,0
995,235,107,1,68,39,7,86.56,18000000,207948.0,0,0
997,238,107,1,50,57,1,66.9,5200000,77728.0,2,0
999,239,107,1,96,11,3,146.31,7390000,50509.0,3,1
1000,237,107,1,94,13,3,132.76999999999998,9300000,70046.0,3,1
1001,237,107,1,95,12,3,69.69,5400000,77486.0,2,1
1003,220,107,1,50,57,3,180.97,20800000,114936.0,2,1
1004,220,107,1,65,42,1,59.08,5600000,94787.0,4,0
1005,220,106,11,98,8,3,184.88,19500000,115385.0,3,1
1006,220,106,12,87,19,3,49.69,10050000,202254.0,2,1
1007,220,107,1,85,22,5,56.6,6500000,114841.0,1,1
1008,220,107,1,98,9,3,233.02999999999997,49100000,215724.0,4,1
1009,248,106,12,83,23,2,33.32,2200000,66026.0,2,0
1010,242,107,1,85,22,3,101.83,10150000,99676.0,3,1
1011,242,107,1,88,19,2,161.89,13500000,83311.0,3,1
1013,221,106,12,98,8,3,141.52,12700000,99397.0,2,1
1014,251,107,1,88,19,3,97.53,7500000,88530.0,3,1
1016,231,106,11,89,17,3,134.9,18000000,133432.0,3,1
1017,235,107,1,66,41,1,75.84,7500000,98892.0,3,0
1018,235,106,12,89,17,5,50.31,5500000,109322.0,1,1
1021,247,106,12,82,24,3,83.15,8340000,100301.0,3,1
1022,241,106,12,101,5,3,150.69,16660000,151015.0,2,1
1023,241,107,1,96,11,3,175.28,14600000,94278.0,3,1
1024,241,107,1,100,7,3,140.29,13600000,117565.0,2,1
1025,247,107,1,104,3,2,96.1,10600000,110302.0,2,0
1028,236,106,12,79,27,3,185.44,17580000,105929.0,3,1
1029,236,106,12,80,26,2,76.05,3250000,42735.0,0,1
1072,249,107,2,69,38,1,97.2,3600000,37037.0,3,0
1073,252,106,12,85,21,3,142.27,3230000,22703.0,2,1
1091,237,107,1,97,10,5,41.28,3500000,84787.0,0,1
1092,238,107,1,98,9,3,139.25,11380000,81724.0,3,1
1097,247,107,2,86,21,2,151.51,5890000,38875.0,3,0
1101,242,107,1,72,35,1,44.76,2192885,48992.0,3,0
1102,248,107,1,88,19,2,104.54,7250000,69351.0,3,1
1107,220,107,1,50,57,1,26.49,3000000,113250.0,3,0
1108,241,106,11,98,8,3,107.31,10790000,118831.0,2,1
1109,234,106,10,94,12,3,124.69,17550000,140749.0,4,1
1110,235,106,12,96,10,3,90.77,13380000,147406.0,2,1
1113,235,107,1,64,43,1,28.35,1500000,52910.0,2,0
1114,234,107,1,68,39,1,123.44,15500000,125567.0,3,0
1115,234,107,1,66,41,1,65.08,8000000,122926.0,3,0
1116,235,107,1,74,33,1,102.04,9630000,94375.0,3,0
1119,231,107,1,69,38,1,85.35,5500000,64441.0,3,0
1120,231,106,8,58,48,1,127.52,14000000,109787.0,3,1
1121,251,107,1,105,2,3,154.81,10770000,80903.0,3,1
1122,221,106,11,79,27,1,132.82999999999998,14000000,105398.0,14,0
1125,248,107,1,83,24,2,33.32,2200000,66026.0,2,0
1126,243,107,1,95,12,3,125.13,9850000,78849.0,3,1
1128,244,107,1,96,11,3,128.61,9250000,88589.0,2,1
1129,243,106,12,90,16,2,151.37,13600000,96061.0,3,1
1132,220,107,1,84,23,3,117.10000000000001,8300000,70880.0,3,1
1133,220,107,1,64,43,1,73.6,6250000,84918.0,4,0
1134,236,107,1,102,5,3,161.66000000000003,10500000,71147.0,3,1
1135,220,107,1,99,8,5,54.15,11000000,203139.0,1,1
1137,220,106,12,86,20,5,49.14,7600000,154660.0,1,1
1139,238,107,1,85,22,3,126.96000000000001,8380000,66005.0,3,1
1143,238,107,1,50,57,1,66.9,5000000,74738.0,2,0
1144,238,106,12,83,23,2,173.71,9800000,56416.0,3,1
1146,238,107,1,89,18,2,163.42,11100000,67923.0,3,1
1148,234,107,1,68,39,1,103.92,10400000,100077.0,3,0
1149,235,107,1,80,27,2,165.49,18880000,114085.0,3,1
1151,235,107,1,72,35,1,118.51,8700000,73412.0,3,1
1152,235,107,1,68,39,1,85.0,10000000,117647.0,3,0
1154,235,107,1,86,21,3,40.910000000000004,4100000,100220.0,1,1
1159,235,106,12,83,23,3,95.92,8200000,85488.0,3,1
1160,235,107,1,88,19,5,59.24,7150000,120695.0,1,1
1164,235,106,12,96,10,3,209.20999999999998,23000000,109937.0,4,1
1165,235,107,2,69,38,1,89.81,17500000,194856.0,3,0
1166,247,107,1,77,30,1,108.49,8300000,76505.0,3,0
1180,247,106,11,68,38,1,83.0,5800000,69880.0,2,0
1181,241,107,2,104,3,3,254.84,28930000,125511.0,4,1
1182,241,107,1,57,50,6,79.8,12200000,152882.0,2,0
1183,241,107,1,62,45,1,43.8,6580000,150228.0,2,0
1184,241,107,1,96,11,3,154.13,14550000,94401.0,3,1
1193,251,107,1,69,38,1,78.57,3800000,48365.0,2,0
1194,251,107,1,106,1,3,215.07,22850000,116363.0,3,1
1195,251,107,2,105,2,3,137.2,6880000,53710.0,2,1
1199,251,107,2,90,17,3,163.18,9600000,58831.0,3,1
1204,251,107,2,82,25,3,107.48,6500000,60476.0,3,1
1206,252,107,2,85,22,3,87.16000000000001,2200000,25241.0,1,1
1208,251,107,1,85,22,3,71.87,3700000,51482.0,3,1
1209,251,107,1,105,2,3,195.45999999999998,11170000,57147.0,3,1
1210,251,107,1,98,9,6,192.11,15000000,78080.0,4,1
1211,251,107,1,104,3,3,161.12,7500000,46549.0,3,1
1214,221,107,1,98,9,3,86.7,9300000,107266.0,2,1
1215,221,107,2,84,23,3,74.17999999999999,6300000,84929.0,2,1
1216,221,107,1,62,45,1,104.52,6680000,63911.0,3,0
1218,221,107,1,71,36,6,129.69,6260000,48269.0,5,1
1222,221,107,1,83,24,2,85.21000000000001,7800000,91539.0,2,1
1223,221,106,12,67,39,6,144.43,20000000,138475.0,5,0
1224,221,107,1,100,7,3,297.81,27500000,92341.0,4,1
1225,221,106,12,85,21,2,53.15,5000000,94073.0,1,1
1227,231,106,12,86,20,6,196.78,30000000,152455.0,4,1
1229,231,106,12,76,30,1,96.32,6200000,64369.0,3,0
1230,222,106,12,83,23,2,39.870000000000005,3000000,75245.0,0,1
1233,231,107,1,101,6,3,265.18,34800000,131232.0,4,1
1234,231,106,12,71,35,1,74.0,4000000,54054.0,2,0
1236,231,107,2,85,22,3,124.8,12500000,100160.0,2,1
1237,223,107,1,80,27,2,194.89,7700000,39509.0,4,1
1238,231,107,1,85,22,6,157.45,12000000,76215.0,5,1
1272,244,107,1,93,14,2,43.739999999999995,3150000,72016.0,3,1
1275,243,107,1,77,30,1,106.35,7600000,71462.0,3,0
1279,244,107,1,78,29,3,105.14999999999999,5450000,51831.0,2,0
1281,248,106,11,72,34,1,74.88,5150000,68777.0,4,0
1282,244,107,1,96,11,2,186.81,10720000,57385.0,4,1
1291,236,106,12,83,23,3,79.98,7500000,93773.0,2,1
1293,236,107,1,83,24,2,100.27,9450000,94246.0,3,1
1294,220,107,1,50,57,1,68.03,7300000,107306.0,3,0
1321,220,107,1,65,42,1,82.25,11000000,133739.0,3,0
1323,220,106,12,96,10,3,230.54,41200000,178711.0,4,1
1324,220,107,1,100,7,3,266.03999999999996,36970000,153097.0,4,1
1325,220,107,1,50,57,1,87.2,12380000,141972.0,0,0
1326,236,107,1,85,22,3,115.24000000000001,10100000,87643.0,4,1
1331,220,106,11,87,19,2,102.98,12500000,121383.0,3,1
1332,220,107,1,50,57,1,120.22,10200000,84844.0,3,0
1334,220,107,1,50,57,1,124.74,11000000,88183.0,4,0
1335,236,107,1,99,8,5,36.59,4000000,109319.0,1,1
1337,236,107,2,95,12,3,93.36,8000000,85690.0,2,0
1338,220,107,1,95,12,5,39.33,5380000,136826.0,1,1
1339,220,106,12,63,43,1,92.5,9700000,104865.0,2,0
1341,220,107,1,98,9,3,172.55,19000000,110113.0,3,1
1342,220,106,11,50,56,3,131.22,14500000,110501.0,3,1
1343,236,107,1,50,57,1,123.56,10400000,84170.0,3,0
1344,220,106,11,64,42,6,105.2,30000000,285171.0,2,0
1345,236,107,1,67,40,1,79.66,10450000,131183.0,7,0
1346,220,107,1,102,5,3,164.69,14320000,86951.0,3,1
1347,236,107,2,103,4,3,180.46,20400000,125825.0,3,1
1348,242,107,1,84,23,3,76.85000000000001,8200000,106701.0,2,1
1351,242,107,1,84,23,3,136.71,11700000,85583.0,3,1
1355,242,107,1,83,24,3,100.96000000000001,10180000,100832.0,3,1
1358,242,107,1,57,50,1,73.85,8500000,115098.0,3,0
1359,242,106,12,87,19,2,151.45999999999998,11680000,77121.0,3,1
1362,244,107,1,96,11,3,210.43,14700000,69857.0,3,1
1366,244,107,1,98,9,3,327.9,25000000,76243.0,3,1
1372,243,107,1,91,16,2,184.68,13750000,74453.0,4,1
1377,231,106,12,62,44,1,139.24,12100000,86900.0,3,0
1379,231,107,1,78,29,1,165.19,8800000,53272.0,4,1
1380,231,107,1,72,35,1,62.53,3800000,60771.0,2,0
1382,231,107,1,73,34,1,108.64,7500000,69035.0,3,0
1383,231,106,8,87,19,2,106.53,6500000,61016.0,4,1
1384,231,106,12,98,8,3,146.7,23960000,163327.0,3,1
1385,231,107,1,87,20,3,78.42,7500000,95639.0,3,1
1386,231,106,12,85,21,3,74.89,11000000,146882.0,2,1
1388,242,107,1,63,44,1,66.27,10800000,162970.0,1,0
1389,248,106,12,80,26,1,117.44,5700000,48535.0,2,0
1391,221,107,1,83,24,2,142.9,8000000,55983.0,3,0
1392,221,107,1,85,22,2,82.01,7000000,85355.0,2,0
1393,221,107,1,80,27,1,258.78000000000003,17500000,67625.0,4,1
1394,221,107,2,98,9,3,90.61,7600000,83876.0,2,1
1395,221,107,1,106,1,3,86.67,9300000,127592.0,1,1
1396,221,107,1,106,1,3,86.69999999999999,9330000,128941.0,1,1
1399,221,107,1,105,2,3,78.22,8040000,109297.0,1,1
1400,221,107,1,106,1,3,84.24000000000001,8560000,115385.0,1,1
1401,231,107,2,66,41,1,90.34,12800000,141687.0,2,0
1402,231,107,1,87,20,2,141.26,10500000,74331.0,3,1
1403,251,107,1,102,5,3,211.66000000000003,13200000,62364.0,3,1
1404,251,107,1,106,1,3,93.44999999999999,5700000,60995.0,2,1
1406,251,107,2,84,23,1,70.42,4600000,65322.0,2,0
1407,251,107,1,68,39,1,83.95,5500000,65515.0,4,0
1408,251,107,1,84,23,3,115.28999999999999,8500000,73727.0,3,1
1410,251,103,7,106,-3,3,169.43,10450000,61677.0,3,1
1411,251,103,8,106,-3,3,169.43,10100000,59612.0,3,1
1412,251,103,9,106,-3,3,143.9,8140000,56567.0,2,1
1413,251,103,7,106,-3,3,133.09,7600000,57104.0,2,1
1415,251,107,1,105,2,2,209.43,10300000,55306.0,3,1
1416,249,107,1,96,11,3,83.89,8050000,95959.0,1,1
1417,251,107,1,90,17,3,51.46,5800000,112709.0,2,1
1419,251,107,1,80,27,1,32.89,1720000,52296.0,1,1
1420,249,107,2,96,11,3,103.53999999999999,8580000,82867.0,2,1
1421,251,107,1,66,41,1,86.83,3730000,42958.0,4,0
1422,251,102,11,106,-4,3,283.49,22500000,91235.0,4,0
1423,251,102,9,106,-4,3,257.25,21000000,88036.0,4,0
1424,251,102,10,106,-4,3,191.35,16010000,88648.0,3,0
1425,251,102,8,106,-4,3,171.89,13110000,81940.0,3,0
1426,251,107,2,78,29,1,27.849999999999998,1680000,60323.0,1,1
1427,251,107,1,86,21,5,41.06,3650000,88894.0,1,1
1428,221,106,12,87,19,3,103.92,8700000,83718.0,3,1
1430,221,107,1,106,1,3,148.95,16000000,117513.0,3,1
1431,251,106,11,106,0,3,192.48000000000002,22280000,129366.0,3,1
1433,252,107,2,87,20,3,93.1,2500000,26853.0,2,1
1434,251,107,2,97,10,3,37.35,2950000,78983.0,2,1
1435,241,106,12,57,49,6,128.52,16000000,124494.0,3,0
1436,241,107,1,82,25,5,47.78,5470000,114483.0,1,1
1440,247,107,1,85,22,2,108.07000000000001,9600000,88831.0,3,0
1442,247,106,12,70,36,1,80.0,4000000,50000.0,3,0
1443,247,107,1,88,19,2,133.07999999999998,14700000,110460.0,3,1
1444,241,107,1,67,40,1,74.0,6000000,81081.0,2,0
